Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [447] _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyP7speciesEEE9constructIS7_IS2_IyS5_EEEEvPT_DpOT0_ [518] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [12] std::__detail::_Adaptor<std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u>, double>::operator()()
 [532] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::new_allocator() [485] std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_allocate(unsigned long long) [410] std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&)
 [533] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~new_allocator() [383] std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_Vector_impl::_Vector_impl() [471] std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::insert<std::pair<unsigned long long, species*>, void>(std::pair<unsigned long long, species*>&&)
 [498] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long long) [486] std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_deallocate(unsigned long long*, unsigned long long) [551] std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::multimap()
 [499] __gnu_cxx::new_allocator<int>::allocate(unsigned long long, void const*) [454] std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator() [552] std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~multimap()
 [500] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [384] std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_Vector_base() [421] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
 [501] __gnu_cxx::new_allocator<int>::new_allocator() [455] std::_Rb_tree_node<std::pair<unsigned long long const, species*> >::_Rb_tree_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [523] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long long, int>(int*, unsigned long long, int const&)
 [477] __gnu_cxx::new_allocator<int>::~new_allocator() [456] std::move_iterator<unsigned long long*>::move_iterator(unsigned long long*) [411] std::pair<unsigned long long const, species*>* std::__addressof<std::pair<unsigned long long const, species*> >(std::pair<unsigned long long const, species*>&)
 [502] __gnu_cxx::new_allocator<unsigned long long>::deallocate(unsigned long long*, unsigned long long) [4] std::random_device::_M_init_pretr1(std::string const&) [472] std::_Miter_base<std::move_iterator<unsigned long long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long long*> >(std::move_iterator<unsigned long long*>)
 [482] __gnu_cxx::new_allocator<unsigned long long>::allocate(unsigned long long, void const*) [366] std::random_device::random_device(std::string const&) [524] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [478] void __gnu_cxx::new_allocator<unsigned long long>::construct<unsigned long long, unsigned long long const&>(unsigned long long*, unsigned long long const&) [367] std::random_device::operator()() [440] std::_Niter_base<unsigned long long*>::iterator_type std::__niter_base<unsigned long long*>(unsigned long long*)
 [381] __gnu_cxx::new_allocator<unsigned long long>::new_allocator() [457] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE12_S_constructIS6_IS1_IyS4_EEEENSt9enable_ifIXsrNS8_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS7_PSD_DpOSE_ [488] unsigned long long* std::__copy_move_a<true, unsigned long long*, unsigned long long*>(unsigned long long*, unsigned long long*, unsigned long long*)
 [414] bool __gnu_cxx::__is_null_pointer<char>(char*) [458] _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE9constructIS6_IS1_IyS4_EEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_ [489] unsigned long long* std::__copy_move_a2<true, unsigned long long*, unsigned long long*>(unsigned long long*, unsigned long long*, unsigned long long*)
 [415] __gnu_cxx::__normal_iterator<unsigned long long const*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long const* const&) [459] std::enable_if<std::allocator_traits<std::allocator<unsigned long long> >::__maxsize_helper<std::allocator<unsigned long long> const>::value, unsigned long long>::type std::allocator_traits<std::allocator<unsigned long long> >::_S_max_size<std::allocator<unsigned long long> const>(std::allocator<unsigned long long> const&) [9] double std::generate_canonical<double, 53ull, std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u> >(std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u>&)
 [503] __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long* const&) [480] std::enable_if<std::allocator_traits<std::allocator<unsigned long long> >::__construct_helper<unsigned long long<unsigned long long const&> >::value, void>::type std::allocator_traits<std::allocator<unsigned long long> >::_S_construct<unsigned long long, unsigned long long const&>(std::allocator<unsigned long long>&, unsigned long long*, unsigned long long const&) [490] unsigned long long* std::uninitialized_copy<std::move_iterator<unsigned long long*>, unsigned long long*>(std::move_iterator<unsigned long long*>, std::move_iterator<unsigned long long*>, unsigned long long*)
 [432] bool __gnu_cxx::operator==<unsigned long long const*, std::vector<unsigned long long, std::allocator<unsigned long long> > >(__gnu_cxx::__normal_iterator<unsigned long long const*, std::vector<unsigned long long, std::allocator<unsigned long long> > > const&, __gnu_cxx::__normal_iterator<unsigned long long const*, std::vector<unsigned long long, std::allocator<unsigned long long> > > const&) [460] std::allocator_traits<std::allocator<unsigned long long> >::max_size(std::allocator<unsigned long long> const&) [422] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  [29] landscape::initialize(int, int, int) [481] decltype (_S_construct({parm#1}, {parm#2}, (forward<unsigned long long const&>)({parm#3}))) std::allocator_traits<std::allocator<unsigned long long> >::construct<unsigned long long, unsigned long long const&>(std::allocator<unsigned long long>&, unsigned long long*, unsigned long long const&) [525] void std::uninitialized_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&)
  [31] landscape::speciation(unsigned int) [395] std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [491] unsigned long long* std::__uninitialized_copy_a<std::move_iterator<unsigned long long*>, unsigned long long*, unsigned long long>(std::move_iterator<unsigned long long*>, std::move_iterator<unsigned long long*>, unsigned long long*, std::allocator<unsigned long long>&)
 [504] landscape::increaseAge() [487] unsigned long long* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned long long*>, unsigned long long*>(std::move_iterator<unsigned long long*>, std::move_iterator<unsigned long long*>, unsigned long long*) [526] void std::__uninitialized_fill_n_a<int*, unsigned long long, int, int>(int*, unsigned long long, int const&, std::allocator<int>&)
 [378] landscape::get_dimensions() [519] void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [473] std::move_iterator<unsigned long long*> std::__make_move_if_noexcept_iterator<unsigned long long*, std::move_iterator<unsigned long long*> >(unsigned long long*)
   [3] landscape::reproduce(unsigned int) [5] std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, 2636928640u, 15ull, 4022730752u, 18ull, 1812433253u>::_M_gen_rand() [492] unsigned long long* std::__uninitialized_move_if_noexcept_a<unsigned long long*, unsigned long long*, std::allocator<unsigned long long> >(unsigned long long*, unsigned long long*, unsigned long long*, std::allocator<unsigned long long>&)
  [30] landscape::landscape(int, int, int, bool, bool, int) [368] std::uniform_real_distribution<double>::param_type::param_type(double, double) [361] std::log(long double)
 [534] landscape::~landscape() [369] std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [22] unsigned long long const& std::max<unsigned long long>(unsigned long long const&, unsigned long long const&)
